;Id;DistrictId;Rooms;Square;LifeSquare;KitchenSquare;Floor;HouseFloor;HouseYear;Ecology_1;Ecology_2;Ecology_3;Social_1;Social_2;Social_3;Healthcare_1;Helthcare_2;Shops_1;Shops_2;Price
6119;544;21;2,0;45,04168715560878;29,429017337148093;5,0;5;9,0;1976;0,194489265;B;B;47;8004;3;125,0;3;5;B;198707,170554199
7843;12797;125;2,0;54,52092127180122;33,25916926286413;8,0;15;24,0;2011;0,194489265;B;B;47;8004;3;125,0;3;5;B;265166,52695950767
5737;3996;21;2,0;47,509322473370936;31,02731439719869;5,0;5;5,0;1968;0,194489265;B;B;47;8004;3;125,0;3;5;B;178056,2910740565
9797;16049;21;1,0;33,72521977194977;21,606261521959702;5,0;3;5,0;1970;0,194489265;B;B;47;8004;3;125,0;3;5;B;151827,17787566714
4469;14614;21;2,0;48,31220053164186;27,764944259001762;6,0;6;9,0;1973;0,194489265;B;B;47;8004;3;125,0;3;5;B;175541,2960163774
3518;1765;21;1,0;38,87645859039083;20,636003093847442;10,0;14;16,0;1980;0,194489265;B;B;47;8004;3;125,0;3;5;B;153688,6849152661
6398;6920;21;1,0;33,06696178136486;22,043538834879797;5,0;3;5,0;1967;0,194489265;B;B;47;8004;3;125,0;3;5;B;151148,23182253467
7281;9812;21;3,0;64,06921184856026;42,880912543965;6,0;10;9,0;1970;0,194489265;B;B;47;8004;3;125,0;3;5;B;230378,6448346796
7734;5515;21;2,0;53,135523413205604;31,30434732693636;10,0;5;16,0;1979;0,194489265;B;B;47;8004;3;125,0;3;5;B;228803,787754716
6768;11781;21;1,0;35,69763188090053;21,02974038991643;6,0;7;9,0;1981;0,194489265;B;B;47;8004;3;125,0;3;5;B;157499,1883446775
5036;11220;21;1,0;31,24556532723443;19,968768500698094;5,0;2;5,0;1968;0,194489265;B;B;47;8004;3;125,0;3;5;B;115403,97746185199
9170;13246;21;2,0;49,602400674595096;30,611513298568703;6,0;2;14,0;1972;0,194489265;B;B;47;8004;3;125,0;3;5;B;189468,93157527593
6700;483;21;1,0;40,0082909276618;23,337305740763103;8,0;15;17,0;1997;0,194489265;B;B;47;8004;3;125,0;3;5;B;197106,1824529716
1547;10252;21;3,0;60,44391134620359;39,50092919674027;6,0;2;5,0;1966;0,194489265;B;B;47;8004;3;125,0;3;5;B;194332,24912030398
7103;1743;21;2,0;49,05334774666608;32,096343220481465;6,0;6;9,0;1977;0,194489265;B;B;47;8004;3;125,0;3;5;B;196935,06730287953
432;3483;125;3,0;63,67682114907157;45,14610149517615;5,0;1;9,0;1971;0,194489265;B;B;47;8004;3;125,0;3;5;B;88967,92179704596
5061;12171;21;2,0;46,83286955905359;32,23673013360632;5,0;6;5,0;1967;0,194489265;B;B;47;8004;3;125,0;3;5;B;75234,30129673147
4271;10540;21;2,0;48,50200056094985;32,840141895086845;6,0;8;9,0;1975;0,194489265;B;B;47;8004;3;125,0;3;5;B;182897,30081693272
8034;1773;125;2,0;44,77880798266664;29,398526411391426;5,0;4;5,0;1965;0,194489265;B;B;47;8004;3;125,0;3;5;B;89951,54307616023
1685;1454;21;3,0;51,19546044627085;36,951319372427825;5,0;10;9,0;1974;0,194489265;B;B;47;8004;3;125,0;3;5;B;213426,11175297172
9135;3129;21;3,0;83,47985552672482;49,45305845159388;8,0;10;14,0;1991;0,194489265;B;B;47;8004;3;125,0;3;5;B;343470,5003179385
9554;8233;21;2,0;44,482914231933066;29,72137021397805;6,0;6;9,0;1969;0,194489265;B;B;47;8004;3;125,0;3;5;B;184937,07684536235
3415;1786;21;1,0;39,6283692232239;23,292982395393057;7,0;2;17,0;1993;0,194489265;B;B;47;8004;3;125,0;3;5;B;152187,7506394546
8401;9781;21;1,0;35,53777653095669;22,064536104850713;5,0;4;5,0;1967;0,194489265;B;B;47;8004;3;125,0;3;5;B;151281,5993872346
9543;1384;21;2,0;44,75458899466805;31,76699330174301;6,0;2;9,0;1974;0,194489265;B;B;47;8004;3;125,0;3;5;B;174185,83399442222
4701;15098;21;1,0;37,64721904848749;24,60783550650484;6,0;7;9,0;1970;0,194489265;B;B;47;8004;3;125,0;3;5;B;147514,7194294972
84;7488;21;1,0;42,5012260708919;22,91573470453811;8,0;2;12,0;1979;0,194489265;B;B;47;8004;3;125,0;3;5;B;153038,21948532813
5781;1108;21;2,0;59,95025489133028;36,27925325966414;10,0;5;17,0;1995;0,194489265;B;B;47;8004;3;125,0;3;5;B;261074,4369919193
3955;8477;21;2,0;45,01075362196187;29,70607690232101;6,0;2;9,0;1979;0,194489265;B;B;47;8004;3;125,0;3;5;B;173591,85755296086
45;7008;21;2,0;48,85174210675611;33,533432105863035;5,0;5;5,0;1970;0,194489265;B;B;47;8004;3;125,0;3;5;B;183826,31652243072
3176;8457;21;1,0;33,81890427659867;21,74887166502974;9,0;10;12,0;1967;0,194489265;B;B;47;8004;3;125,0;3;5;B;157933,3597167861
9454;10239;21;3,0;77,95519679680163;46,980514010102645;10,0;9;22,0;2004;0,194489265;B;B;47;8004;3;125,0;3;5;B;294281,0603494222
9327;15522;21;2,0;52,737150171408466;31,987233856418477;8,0;11;17,0;1993;0,194489265;B;B;47;8004;3;125,0;3;5;B;208896,49584913746
7476;14561;21;1,0;32,33029237782065;22,326869800806808;5,0;3;9,0;1969;0,194489265;B;B;47;8004;3;125,0;3;5;B;171842,41185486814
8791;11721;21;1,0;36,96218867074329;22,129392497793106;6,0;4;9,0;1972;0,194489265;B;B;47;8004;3;125,0;3;5;B;144307,41901516734
7937;7771;21;1,0;36,34620594262026;21,90511017841081;6,0;10;9,0;1971;0,194489265;B;B;47;8004;3;125,0;3;5;B;146636,59340202177
5994;8191;21;2,0;51,415262369238384;47,896630520210635;6,0;3;9,0;1981;0,194489265;B;B;47;8004;3;125,0;3;5;B;172777,38327903918
5299;10181;21;2,0;47,3063948937861;31,421777099715918;5,0;5;9,0;1976;0,194489265;B;B;47;8004;3;125,0;3;5;B;182131,99254832137
2593;4468;21;1,0;51,48641146081078;20,37131654632832;14,0;12;18,0;2008;0,194489265;B;B;47;8004;3;125,0;3;5;B;189856,43490475047
656;12236;21;3,0;52,15061873564625;35,69399526749844;6,0;2;9,0;1975;0,194489265;B;B;47;8004;3;125,0;3;5;B;193338,61981345207
6127;1212;21;3,0;71,28507691217136;43,782321749521415;7,0;16;16,0;1979;0,194489265;B;B;47;8004;3;125,0;3;5;B;294702,6199584562
1795;2827;21;1,0;34,88020134549176;19,854689539430467;8,0;14;12,0;1969;0,194489265;B;B;47;8004;3;125,0;3;5;B;158400,37567003706
2623;4552;21;2,0;43,95256102624192;29,68560794749741;5,0;1;5,0;1966;0,194489265;B;B;47;8004;3;125,0;3;5;B;159438,9208447826
6649;5437;21;1,0;37,526541776176536;19,460488306592886;9,0;3;18,0;2011;0,194489265;B;B;47;8004;3;125,0;3;5;B;188880,83862146398
4979;14973;125;3,0;120,8645286875186;65,75858946440898;19,0;7;10,0;1999;0,194489265;B;B;47;8004;3;125,0;3;5;B;536670,6727842946
7897;10635;21;1,0;18,98396246481229;11,419796245528786;2,0;1;5,0;1967;0,194489265;B;B;47;8004;3;125,0;3;5;B;112411,22169996
7657;9933;21;1,0;32,489919707372515;21,349596732894558;5,0;8;9,0;1975;0,194489265;B;B;47;8004;3;125,0;3;5;B;159180,33092230902
834;16345;21;3,0;61,83379059254563;47,09968690694413;5,0;5;5,0;1964;0,194489265;B;B;47;8004;3;125,0;3;5;B;216075,69775454677
643;16041;21;2,0;46,49169186773221;29,9650501504624;5,0;3;5,0;1968;0,194489265;B;B;47;8004;3;125,0;3;5;B;163495,7818194914
6403;3574;21;1,0;39,0835481331601;22,50309517061736;6,0;3;9,0;1972;0,194489265;B;B;47;8004;3;125,0;3;5;B;148576,69268698507
6492;5294;21;2,0;38,6424073843227;22,82433873639226;7,0;4;12,0;1966;0,194489265;B;B;47;8004;3;125,0;3;5;B;170593,58649318168
3277;7508;21;3,0;78,55301480564889;45,77218552389222;10,0;3;9,0;1973;0,194489265;B;B;47;8004;3;125,0;3;5;B;253983,95230722727
735;12536;21;2,0;46,28542266486945;33,12965525585704;5,0;5;5,0;1969;0,194489265;B;B;47;8004;3;125,0;3;5;B;179683,50876787625
5625;14533;113;2,0;46,4676165290379;27,438577370523497;5,0;4;9,0;1968;0,050755569;B;B;24;5469;1;145,0;0;1;B;201921,43993454333
7847;3407;113;2,0;66,45443677960627;30,137422803885226;10,0;25;24,0;2009;0,050755569;B;B;24;5469;1;145,0;0;1;B;318781,8274923615
5533;9856;58;2,0;46,78585935595022;27,63718062965301;5,0;10;9,0;1969;0,050755569;B;B;24;5469;1;145,0;0;1;B;190875,91354442766
3637;11992;113;2,0;50,18133803395357;35,64783081726739;8,0;13;14,0;1973;0,050755569;B;B;24;5469;1;145,0;0;1;B;306528,4974713732
8786;11566;113;2,0;45,52611024286197;28,948154679789905;5,0;9;9,0;1968;0,050755569;B;B;24;5469;1;145,0;0;1;B;215668,42362842508
4673;13410;58;1,0;36,75664795759671;21,46889743293031;6,0;1;9,0;1971;0,050755569;B;B;24;5469;1;145,0;0;1;B;135273,8047917616
7301;1055;113;2,0;89,70511221622931;89,99103681108022;1,0;12;17,0;2016;0,050755569;B;B;24;5469;1;145,0;0;1;B;337231,5867546469
8504;742;58;1,0;36,56646878141425;21,110798829963656;9,0;13;12,0;1965;0,050755569;B;B;24;5469;1;145,0;0;1;B;154719,74422555225
1804;11459;79;1,0;98,72798986965748;49,781721743164454;22,0;18;24,0;2019;0,050755569;B;B;24;5469;1;145,0;0;1;B;351021,79731139203
7407;11987;113;3,0;67,13006330000847;45,92223768487707;8,0;8;14,0;1972;0,050755569;B;B;24;5469;1;145,0;0;1;B;283417,8630893757
9281;4090;113;3,0;60,91353338329482;44,66210484280153;5,0;8;9,0;1971;0,050755569;B;B;24;5469;1;145,0;0;1;B;238120,4874980559
7708;14396;58;1,0;35,269041824693545;22,079758512177307;6,0;9;9,0;1969;0,050755569;B;B;24;5469;1;145,0;0;1;B;164576,38233312007
7478;9424;113;3,0;56,44935231292608;35,44365323491307;6,0;2;9,0;1964;0,050755569;B;B;24;5469;1;145,0;0;1;B;317253,7447269265
3002;5550;113;2,0;68,07179819073525;35,11940583766354;10,0;23;22,0;2002;0,050755569;B;B;24;5469;1;145,0;0;1;B;354783,0872116501
610;9275;113;1,0;101,73769838372816;74,88131530628304;16,0;23;24,0;2019;0,050755569;B;B;24;5469;1;145,0;0;1;B;396825,94313117815
6019;16578;113;1,0;103,19637496952049;84,1227139508521;20,0;5;25,0;2017;0,050755569;B;B;24;5469;1;145,0;0;1;B;366400,9365486393
4718;5362;58;3,0;82,0275197430044;44,76732427074656;12,0;8;17,0;2007;0,050755569;B;B;24;5469;1;145,0;0;1;B;367106,4598020981
7516;16507;58;3,0;103,02452991797225;57,295412146215035;14,0;18;24,0;2005;0,050755569;B;B;24;5469;1;145,0;0;1;B;557202,3513628489
3150;12944;113;1,0;40,870551150070575;22,71941859708304;8,0;11;17,0;1999;0,050755569;B;B;24;5469;1;145,0;0;1;B;202906,219573144
9788;11246;113;3,0;81,42900405115564;45,41980936203224;10,0;17;22,0;2000;0,050755569;B;B;24;5469;1;145,0;0;1;B;386091,0760964388
6300;8242;58;3,0;52,92138620573822;34,205486292925315;6,0;4;9,0;1970;0,050755569;B;B;24;5469;1;145,0;0;1;B;71123,60627867562
9245;14504;58;1,0;41,71461934415441;19,146593824611234;9,0;9;16,0;1975;0,050755569;B;B;24;5469;1;145,0;0;1;B;177417,49187731018
7339;16270;113;1,0;78,41087448615414;78,8146058887177;11,0;7;1,0;2018;0,050755569;B;B;24;5469;1;145,0;0;1;B;292150,6260800625
1797;14385;75;1,0;47,5445205838825;21,48471354712696;8,0;7;17,0;1979;0,050755569;B;B;24;5469;1;145,0;0;1;B;250434,86992014808
6132;639;58;1,0;41,382780400905574;21,71760985535496;7,0;9;17,0;2001;0,050755569;B;B;24;5469;1;145,0;0;1;B;181273,8458699727
5014;2004;113;2,0;66,26238546846729;43,31418479179808;9,0;4;5,0;1950;0,050755569;B;B;24;5469;1;145,0;0;1;B;302929,1088677908
8242;2032;113;3,0;63,84977055866685;44,75373198558613;5,0;6;9,0;1970;0,050755569;B;B;24;5469;1;145,0;0;1;B;265563,5821836319
4404;3550;113;1,0;38,13316462477631;20,059294926810075;10,0;2;17,0;1979;0,050755569;B;B;24;5469;1;145,0;0;1;B;193088,05394003468
7336;10557;58;1,0;39,649797438883716;23,720483047348978;10,0;6;12,0;1968;0,050755569;B;B;24;5469;1;145,0;0;1;B;184955,54596765406
2136;10113;113;1,0;36,38947026086212;19,952757919064503;6,0;11;9,0;1970;0,050755569;B;B;24;5469;1;145,0;0;1;B;157562,1576956694
8390;13559;79;1,0;96,83801289886543;49,140959558858846;22,0;19;24,0;2016;0,050755569;B;B;24;5469;1;145,0;0;1;B;348962,8612944252
2245;15796;58;3,0;78,79352324547685;43,5949924889806;12,0;7;17,0;2003;0,050755569;B;B;24;5469;1;145,0;0;1;B;387845,7961878021
7162;729;58;2,0;45,11860390530808;33,759011136626526;5,0;8;12,0;1968;0,050755569;B;B;24;5469;1;145,0;0;1;B;227361,50159509399
3493;7727;58;2,0;52,02200313749415;33,49690732669637;9,0;8;12,0;1965;0,050755569;B;B;24;5469;1;145,0;0;1;B;180577,9099477551
5125;115;58;1,0;40,65591143243998;21,72681969380572;9,0;5;16,0;1975;0,050755569;B;B;24;5469;1;145,0;0;1;B;184379,76747038247
5300;2571;58;1,0;40,10709915366588;19,77372451149193;7,0;5;14,0;2009;0,050755569;B;B;24;5469;1;145,0;0;1;B;155159,65192566602
3081;5020;58;3,0;80,82693357515306;77,61112736476778;10,0;6;17,0;1999;0,050755569;B;B;24;5469;1;145,0;0;1;B;338474,7455861817
6368;2808;58;1,0;36,9565860324849;22,128197490667453;6,0;10;9,0;1978;0,050755569;B;B;24;5469;1;145,0;0;1;B;158242,09633784738
4898;8492;79;1,0;42,719972077143844;21,285196434992827;10,0;10;22,0;2000;0,050755569;B;B;24;5469;1;145,0;0;1;B;206974,62740173095
3162;10598;113;1,0;36,867610105214325;18,344443152267136;6,0;1;9,0;1969;0,050755569;B;B;24;5469;1;145,0;0;1;B;156960,71172623485
7144;515;58;3,0;60,075161720904205;45,66366092391328;6,0;7;9,0;1969;0,050755569;B;B;24;5469;1;145,0;0;1;B;248753,3420542499
8826;3652;113;4,0;105,81130218477394;63,908594183902906;10,0;22;22,0;2005;0,050755569;B;B;24;5469;1;145,0;0;1;B;527497,2237549593
8708;7612;58;1,0;34,18135707900894;21,513173218045765;6,0;6;9,0;1968;0,050755569;B;B;24;5469;1;145,0;0;1;B;167052,88401717643
696;7590;113;3,0;94,41714800116232;56,74916901334571;11,0;6;18,0;2008;0,050755569;B;B;24;5469;1;145,0;0;1;B;71057,27334600758
241;2741;113;3,0;63,04444051929875;45,8773026582567;5,0;11;9,0;1966;0,050755569;B;B;24;5469;1;145,0;0;1;B;227828,0112908359
8043;9043;113;1,0;36,99171559572844;22,4588339044038;6,0;9;9,0;1970;0,050755569;B;B;24;5469;1;145,0;0;1;B;171624,05003472522
7441;1004;113;2,0;38,12840213068283;23,05547115884133;6,0;7;14,0;1970;0,050755569;B;B;24;5469;1;145,0;0;1;B;200414,40117171852
2701;12469;58;3,0;77,91089059683281;45,10670654976175;10,0;4;17,0;1997;0,050755569;B;B;24;5469;1;145,0;0;1;B;313755,989612161
343;716;113;3,0;125,28718341089987;127,47713683373176;19,0;26;24,0;2017;0,050755569;B;B;24;5469;1;145,0;0;1;B;522197,03599526
561;11692;113;2,0;70,56657120484266;70,69422104004224;12,0;28;30,0;2014;0,050755569;B;B;24;5469;1;145,0;0;1;B;333862,6311519255
1438;12926;8;2,0;48,47069493308249;32,82041807670614;5,0;3;5,0;1965;0,092290642;B;B;21;4346;2;165,0;1;2;B;88173,67118698527
1028;14950;78;1,0;39,98370764009852;39,660885597101476;9,0;6;12,0;1967;0,092290642;B;B;21;4346;2;165,0;1;2;B;161087,97922894274
3963;4804;78;1,0;38,01922837258723;19,105208927643822;7,0;15;17,0;2005;0,092290642;B;B;21;4346;2;165,0;1;2;B;194327,4936822885
3833;11451;78;2,0;55,09782440538872;30,53537835465791;11,0;3;16,0;1980;0,092290642;B;B;21;4346;2;165,0;1;2;B;229922,6232895797
8953;568;78;3,0;63,832829113082845;46,990149036937844;5,0;4;9,0;1974;0,092290642;B;B;21;4346;2;165,0;1;2;B;233975,9147241121
116;14571;78;1,0;44,570412123654016;19,485741143328703;10,0;18;24,0;2011;0,092290642;B;B;21;4346;2;165,0;1;2;B;212821,6747251237
822;16121;78;2,0;58,975994059936035;29,52878394415852;8,0;17;25,0;2012;0,092290642;B;B;21;4346;2;165,0;1;2;B;314720,37043721345
9481;16731;78;3,0;78,50300268726595;46,92408640331194;10,0;9;12,0;2001;0,092290642;B;B;21;4346;2;165,0;1;2;B;432885,1113021356
1921;15326;8;3,0;83,21948767655502;46,83628783348282;11,0;14;14,0;2010;0,092290642;B;B;21;4346;2;165,0;1;2;B;396107,47863712296
339;11563;8;1,0;50,39086246147125;41,642897772708224;0,0;32;32,0;2008;0,092290642;B;B;21;4346;2;165,0;1;2;B;97480,84579121423
5463;15221;8;2,0;56,299413902313105;34,53839009244128;10,0;6;14,0;2007;0,092290642;B;B;21;4346;2;165,0;1;2;B;307491,78850285144
5799;11460;8;3,0;85,38934941584036;55,369943862454186;10,0;14;17,0;2007;0,092290642;B;B;21;4346;2;165,0;1;2;B;351890,8646798223
5361;2879;78;5,0;118,871951667832;69,0235091916382;10,0;15;16,0;1998;0,092290642;B;B;21;4346;2;165,0;1;2;B;496026,671161636
6351;205;78;2,0;62,80742240631326;36,501912184223954;10,0;2;14,0;2006;0,092290642;B;B;21;4346;2;165,0;1;2;B;287786,52151567873
5424;9130;78;1,0;42,50346666189677;22,253045981174136;9,0;13;14,0;1973;0,092290642;B;B;21;4346;2;165,0;1;2;B;124593,8781183755
6069;12130;8;2,0;56,749201583161316;31,849880402768154;8,0;24;25,0;2015;0,092290642;B;B;21;4346;2;165,0;1;2;B;147274,36971674007
5048;14555;78;2,0;45,59975693931136;35,834376744473154;5,0;2;9,0;1968;0,092290642;B;B;21;4346;2;165,0;1;2;B;188021,7025215461
1568;1462;8;1,0;39,18277210246964;17,134401951602527;8,0;7;17,0;2009;0,092290642;B;B;21;4346;2;165,0;1;2;B;162575,90507577494
1893;10312;8;3,0;85,14293947844845;44,352415936276294;10,0;9;14,0;2006;0,092290642;B;B;21;4346;2;165,0;1;2;B;402907,39050514007
1353;4541;78;1,0;39,694298896951864;22,324143627668292;8,0;3;17,0;2001;0,092290642;B;B;21;4346;2;165,0;1;2;B;172602,1898525142
4842;16628;78;1,0;38,6683959055619;22,102823287347146;6,0;16;16,0;1987;0,092290642;B;B;21;4346;2;165,0;1;2;B;131950,13359624302
8968;16331;8;3,0;78,65343936893494;49,94567777704953;10,0;2;16,0;1982;0,092290642;B;B;21;4346;2;165,0;1;2;B;324342,21965953906
9022;15300;78;1,0;41,03915124851579;19,49342377152689;7,0;5;17,0;2005;0,092290642;B;B;21;4346;2;165,0;1;2;B;186839,10947964285
9242;13527;8;2,0;54,47359834862487;32,540480682501524;9,0;11;16,0;1982;0,092290642;B;B;21;4346;2;165,0;1;2;B;249990,7224660837
9216;13923;8;3,0;88,05911683825964;55,802873257607615;10,0;12;17,0;2011;0,092290642;B;B;21;4346;2;165,0;1;2;B;387464,46789508435
8161;9259;78;1,0;39,214368767688704;20,392428439928988;7,0;5;17,0;2004;0,092290642;B;B;21;4346;2;165,0;1;2;B;216276,17372467226
368;687;78;3,0;79,3589211078325;47,10088487947708;12,0;5;17,0;2007;0,092290642;B;B;21;4346;2;165,0;1;2;B;356579,96341480146
1932;5033;78;1,0;38,279621562816175;19,68130867972725;7,0;16;17,0;2002;0,092290642;B;B;21;4346;2;165,0;1;2;B;179549,28651877298
4179;1085;8;1,0;42,3512518288531;21,46728733865214;9,0;4;17,0;2013;0,092290642;B;B;21;4346;2;165,0;1;2;B;90191,64805905994
601;8628;8;2,0;46,23105220207222;26,159755273962823;5,0;6;5,0;1968;0,092290642;B;B;21;4346;2;165,0;1;2;B;186505,82739276762
6440;9272;78;2,0;45,35447718531494;27,11824360755332;6,0;9;9,0;1973;0,092290642;B;B;21;4346;2;165,0;1;2;B;191800,7378228204
2517;8241;8;4,0;101,52844405581543;95,00302998138788;10,0;26;24,0;2010;0,092290642;B;B;21;4346;2;165,0;1;2;B;406384,44520531216
2362;10703;78;1,0;45,854822033845366;40,112190216662995;10,0;17;24,0;2009;0,092290642;B;B;21;4346;2;165,0;1;2;B;212021,25825138294
2645;12624;78;3,0;61,75084582882294;48,02967162059618;6,0;5;9,0;1972;0,092290642;B;B;21;4346;2;165,0;1;2;B;277001,79289840243
2394;3305;8;1,0;38,02206718558652;23,472027112728515;7,0;12;17,0;2008;0,092290642;B;B;21;4346;2;165,0;1;2;B;181726,76398587695
542;10289;78;1,0;37,63886789579714;22,009097752199523;8,0;9;17,0;2001;0,092290642;B;B;21;4346;2;165,0;1;2;B;205617,75603979925
4250;15380;78;1,0;42,98095501519185;22,542680618008493;10,0;11;14,0;2006;0,092290642;B;B;21;4346;2;165,0;1;2;B;143098,95731361766
6468;13260;8;3,0;76,46728724305476;47,392014501375044;10,0;5;17,0;1986;0,092290642;B;B;21;4346;2;165,0;1;2;B;299099,14579604525
5704;4973;78;3,0;62,22891322046772;47,70548871048321;6,0;11;9,0;1978;0,092290642;B;B;21;4346;2;165,0;1;2;B;213313,47919554124
7718;16120;8;1,0;34,18953201717644;19,238368050777364;5,0;6;5,0;1966;0,092290642;B;B;21;4346;2;165,0;1;2;B;149242,53059124632
1261;16437;8;1,0;42,48928566774824;20,694328418061264;7,0;10;14,0;2011;0,092290642;B;B;21;4346;2;165,0;1;2;B;151069,4758724529
3175;9023;8;2,0;52,25791478470514;32,63531908603789;9,0;8;14,0;2006;0,092290642;B;B;21;4346;2;165,0;1;2;B;268419,6752799736
3839;16203;8;2,0;64,4161370999176;33,341412172827354;12,0;9;17,0;2010;0,092290642;B;B;21;4346;2;165,0;1;2;B;305559,0288991854
5957;8360;8;2,0;64,13088535255868;34,92448465614988;12,0;14;14,0;2010;0,092290642;B;B;21;4346;2;165,0;1;2;B;290513,4647015928
6228;9478;78;2,0;58,236524591078634;30,100317579824818;9,0;14;16,0;2005;0,092290642;B;B;21;4346;2;165,0;1;2;B;244149,8991805031
969;10319;8;3,0;77,8374656361393;47,07977266364654;10,0;2;16,0;1982;0,092290642;B;B;21;4346;2;165,0;1;2;B;314360,9278350335
8743;13823;8;2,0;44,14866320948336;30,630525944969783;5,0;1;5,0;1966;0,092290642;B;B;21;4346;2;165,0;1;2;B;182938,07252807
9390;5629;78;2,0;56,2692285031909;33,82304323613011;9,0;11;17,0;2010;0,092290642;B;B;21;4346;2;165,0;1;2;B;243806,6258370921
3885;10931;78;2,0;58,99464372881462;30,397905006255122;11,0;20;24,0;2006;0,092290642;B;B;21;4346;2;165,0;1;2;B;314432,0111074207
9336;7845;8;1,0;38,47644851752253;23,80330367278748;9,0;16;14,0;1971;0,092290642;B;B;21;4346;2;165,0;1;2;B;177869,81096304828
2642;1927;78;1,0;36,1685887795222;22,07745122464277;6,0;8;9,0;1971;0,092290642;B;B;21;4346;2;165,0;1;2;B;162693,9877576261
7438;13557;8;1,0;36,969286207267615;20,671245778319296;5,0;7;5,0;1966;0,092290642;B;B;21;4346;2;165,0;1;2;B;131226,3319280899
3974;6502;20;1,0;126,38951733194887;103,63732200687416;14,0;22;47,0;2012;0,019508796;B;B;37;7687;11;176,0;5;5;B;450706,5526550418
955;14070;59;3,0;101,56535777630114;58,377436142007724;15,0;6;17,0;2018;0,019508796;B;B;37;7687;11;176,0;5;5;B;458641,1548723989
7316;14514;59;3,0;107,75061419637457;52,26192246645988;1,0;12;24,0;1977;0,019508796;B;B;37;7687;11;176,0;5;5;B;544073,1782638407
6968;5444;59;3,0;101,41333387990755;52,26192246645988;0,0;17;23,0;1977;0,019508796;B;B;37;7687;11;176,0;5;5;B;546812,0999412654
1744;10836;136;2,0;58,07326065320977;31,83977063689007;10,0;21;22,0;1982;0,019508796;B;B;37;7687;11;176,0;5;5;B;328320,5495741383
444;6224;59;3,0;106,34924462668491;52,26192246645988;0,0;7;0,0;1977;0,019508796;B;B;37;7687;11;176,0;5;5;B;504820,0579131246
2854;6737;59;2,0;74,4829811074544;57,70914937562125;1,0;14;14,0;2017;0,019508796;B;B;37;7687;11;176,0;5;5;B;348780,3771623271
8605;6640;59;3,0;103,6766535058512;52,26192246645988;0,0;14;0,0;1977;0,019508796;B;B;37;7687;11;176,0;5;5;B;474866,08212087076
5767;16415;20;3,0;76,76884575983479;55,27508026967703;7,0;6;5,0;1961;0,019508796;B;B;37;7687;11;176,0;5;5;B;390411,02486343455
4963;8154;59;3,0;62,482865358284556;43,216417499478425;6,0;5;9,0;1970;0,019508796;B;B;37;7687;11;176,0;5;5;B;278999,6064824645
8335;1880;136;3,0;61,914371211292064;43,4478373935656;6,0;7;9,0;1971;0,019508796;B;B;37;7687;11;176,0;5;5;B;352123,6315368624
1247;6386;171;2,0;47,87576116523475;30,596350975961155;6,0;5;12,0;1969;0,019508796;B;B;37;7687;11;176,0;5;5;B;263780,3749025311
1799;574;59;1,0;39,132493404896955;19,41270382839209;8,0;6;17,0;1987;0,019508796;B;B;37;7687;11;176,0;5;5;B;232372,1593281707
3745;8455;59;1,0;59,539879918219725;30,928076795745028;1,0;7;17,0;1977;0,019508796;B;B;37;7687;11;176,0;5;5;B;293722,1774864487
9768;2063;59;2,0;56,71719025263321;34,50390133305516;9,0;14;17,0;1988;0,019508796;B;B;37;7687;11;176,0;5;5;B;344562,6624087011
5507;12817;59;1,0;40,5526862957835;19,481759873125316;8,0;6;17,0;1985;0,019508796;B;B;37;7687;11;176,0;5;5;B;269153,9261743654
5372;10802;59;3,0;67,79722230998111;47,095729461990274;7,0;3;12,0;1974;0,019508796;B;B;37;7687;11;176,0;5;5;B;303328,0320753493
9758;7745;59;2,0;62,068710764699794;35,040093600333954;10,0;7;22,0;1994;0,019508796;B;B;37;7687;11;176,0;5;5;B;404855,26321383275
917;8471;20;3,0;75,61106465625633;47,49462144277383;8,0;11;9,0;1976;0,019508796;B;B;37;7687;11;176,0;5;5;B;366916,2464940092
8811;12093;20;2,0;79,59359649152582;41,05084844848168;11,0;5;21,0;2014;0,019508796;B;B;37;7687;11;176,0;5;5;B;320875,1742663221
3452;8202;59;3,0;100,44373262437556;70,64859903988417;10,0;19;25,0;2017;0,019508796;B;B;37;7687;11;176,0;5;5;B;477092,00679057796
4600;6834;59;2,0;72,62467923987941;73,22527980675339;0,0;24;23,0;2018;0,019508796;B;B;37;7687;11;176,0;5;5;B;311918,7638112213
7635;7387;59;3,0;84,54413055991614;45,19302031734416;10,0;11;22,0;1992;0,019508796;B;B;37;7687;11;176,0;5;5;B;526125,268276919
7312;6697;171;2,0;54,12851737357112;28,7160742663048;8,0;22;25,0;1998;0,019508796;B;B;37;7687;11;176,0;5;5;B;276423,7362022564
4437;7803;59;1,0;60,771553872351504;40,19894515260809;0,0;22;25,0;2017;0,019508796;B;B;37;7687;11;176,0;5;5;B;266621,11041786114
680;10001;20;2,0;57,25674701414583;34,859655283424324;9,0;14;17,0;2002;0,019508796;B;B;37;7687;11;176,0;5;5;B;86108,83431743339
1803;13271;59;3,0;103,4598200119261;52,26192246645988;1,0;18;18,0;1977;0,019508796;B;B;37;7687;11;176,0;5;5;B;476109,866831753
1404;167;20;2,0;54,57386125695199;31,607682467987477;11,0;10;16,0;1981;0,019508796;B;B;37;7687;11;176,0;5;5;B;371472,13026920654
